Track_Name,Artist_Name,Genre,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Track_1303,Taylor Swift,Classical,0.68,0.35,-14.25,0.84,0.59,0.4,0.69,0.75,155
Track_1304,Ed Sheeran,Pop,0.55,0.96,-5.98,0.47,0.7,0.77,0.2,0.22,178
Track_1305,Imagine Dragons,Jazz,0.82,0.37,-20.11,0.41,0.34,0.04,0.97,0.03,112
Track_1306,Justin Bieber,Classical,0.88,0.41,-53.69,0.24,0.69,0.4,0.35,0.98,79
Track_1307,Taylor Swift,Pop,0.63,0.98,-19.68,0.73,0.88,0.8,0.85,0.98,174
Track_1308,Justin Bieber,Bollywood,0.81,0.79,-21.87,0.13,0.47,0.52,0.95,0.38,67
Track_1309,The Weeknd,Bollywood,0.45,0.76,-11.65,0.68,0.38,0.55,0.86,0.03,181
Track_1310,Neha Kakkar,Classical,0.53,0.88,-10.49,0.84,0.25,0.1,0.07,0.73,101
Track_1311,Adele,Jazz,0.77,0.29,-7.91,0.23,0.6,0.13,0.65,0.83,136
Track_1312,Shreya Ghoshal,Electronic,0.51,0.76,-35.15,0.87,0.88,0.68,0.12,0.13,129
Track_1313,Justin Bieber,Hip-Hop,0.67,0.6,-18.13,0.03,0.32,0.68,0.01,0.14,170
Track_1314,Shreya Ghoshal,Jazz,0.35,0.86,-43.9,0.91,0.4,0.98,0.05,0.82,75
Track_1315,Atif Aslam,Rock,0.68,0.61,-0.04,0.12,0.41,0.71,0.92,0.92,128
Track_1316,Justin Bieber,Bollywood,0.89,0.7,-49.48,0.65,0.56,0.49,0.91,0.79,112
Track_1317,Neha Kakkar,Classical,0.89,0.58,-59.39,0.25,0.23,0.86,0.23,0.2,65
Track_1318,Shreya Ghoshal,Classical,0.78,0.58,-51.07,0.84,0.82,0.1,0.55,0.41,182
Track_1319,Imagine Dragons,Electronic,0.8,0.81,-13.45,0.51,0.3,0.45,0.96,0.6,92
Track_1320,Justin Bieber,Rock,0.65,0.7,-33.19,0.14,0.71,0.29,0.5,0.16,74
Track_1321,Arijit Singh,Electronic,0.67,0.71,-33.15,0.57,0.51,0.1,0.39,0.21,73
Track_1322,Adele,Rock,0.31,0.56,-2.7,0.41,0.59,0.76,0.48,0.28,122
Track_1323,Neha Kakkar,Hip-Hop,0.56,0.62,-4.82,0.66,0.18,0.51,0.79,0.51,64
Track_1324,Shreya Ghoshal,Bollywood,0.56,0.8,-41.33,0.88,0.74,0.56,0.48,0.51,180
Track_1325,Neha Kakkar,Classical,0.97,0.86,-47.46,0.41,0.19,0.41,0.78,0.81,149
Track_1326,Taylor Swift,Classical,0.54,0.76,-9.09,0.29,0.11,0.46,0.43,0.75,166
Track_1327,Adele,Hip-Hop,0.64,0.94,-5.64,0.01,0.55,0.12,0.25,0.91,75
Track_1328,Imagine Dragons,Pop,0.63,0.86,-27.5,0.57,0.71,0.67,0.33,0.83,158
Track_1329,Justin Bieber,Bollywood,0.71,0.65,-22.23,0.4,0.05,0.43,0.08,0.25,112
Track_1330,Justin Bieber,Electronic,0.8,0.74,-44.59,0.37,0.07,0.82,0.5,0.33,136
Track_1331,Justin Bieber,Hip-Hop,0.38,0.94,-11.95,0.18,0.8,0.2,0.15,0.5,152
Track_1332,Adele,Electronic,0.62,0.7,-22.07,0.43,0.81,0.21,0.81,0.01,157
Track_1333,Arijit Singh,Jazz,0.86,0.86,-29.79,0.98,0.25,0.65,0.42,0.9,157
Track_1334,Atif Aslam,Classical,0.57,0.75,-56.39,0.3,0.62,0.85,0.77,0.04,118
Track_1335,Ed Sheeran,Electronic,0.42,0.64,-5.04,0.6,0.44,0.47,0.95,0.32,196
Track_1336,The Weeknd,Rock,0.72,0.39,-23.07,0.78,0.63,0.73,0.85,0.57,85
Track_1337,Shreya Ghoshal,Electronic,0.86,0.54,-48.44,0.75,0.86,1.0,0.95,0.52,62
Track_1338,Arijit Singh,Jazz,0.25,0.97,-23.62,0.33,0.08,0.99,0.57,0.65,159
Track_1339,Imagine Dragons,Bollywood,0.82,0.73,-19.35,0.61,0.78,0.74,0.17,0.53,106
Track_1340,Shreya Ghoshal,Classical,0.86,0.65,-28.45,0.87,0.49,0.74,0.94,0.23,64
Track_1341,Justin Bieber,Hip-Hop,0.57,0.95,-16.91,0.02,0.56,0.25,0.87,0.2,121
Track_1342,Neha Kakkar,Jazz,0.99,0.67,-25.11,0.44,0.65,0.83,0.86,0.91,143
Track_1343,Imagine Dragons,Classical,0.83,0.62,-3.13,0.22,0.92,0.41,0.69,0.26,192
Track_1344,Shreya Ghoshal,Electronic,0.82,0.81,-56.78,0.39,0.06,0.96,0.62,0.28,197
Track_1345,Justin Bieber,Bollywood,0.8,0.77,-53.63,0.42,0.03,0.08,0.01,0.41,139
Track_1346,Shreya Ghoshal,Pop,0.32,0.35,-49.58,0.75,0.18,0.44,0.75,0.14,122
Track_1347,Neha Kakkar,Bollywood,0.37,0.58,-18.59,0.09,0.99,0.56,0.09,0.51,84
Track_1348,Justin Bieber,Pop,0.57,0.58,-21.26,0.51,0.72,0.41,0.26,0.67,103
Track_1349,Atif Aslam,Rock,0.41,0.5,-6.48,0.56,0.61,0.21,0.55,0.79,73
Track_1350,Arijit Singh,Bollywood,0.53,0.61,-16.03,0.49,0.05,0.59,0.45,0.71,145
Track_1351,Taylor Swift,Classical,0.91,0.53,-29.5,0.73,0.88,0.76,0.02,0.15,78
Track_1352,The Weeknd,Pop,0.86,0.36,-0.49,0.38,0.81,0.64,0.82,0.46,161
Track_1353,Adele,Hip-Hop,0.7,0.53,-44.03,0.94,0.66,0.23,0.88,0.04,79
Track_1354,The Weeknd,Classical,0.89,0.26,-10.01,0.48,0.34,0.73,0.68,0.02,138
Track_1355,Imagine Dragons,Hip-Hop,0.83,0.66,-34.39,0.57,0.07,0.26,0.54,0.44,198
Track_1356,The Weeknd,Bollywood,0.54,0.88,-21.08,0.83,0.58,0.18,0.96,0.25,157
Track_1357,Justin Bieber,Hip-Hop,0.36,0.78,-16.36,0.28,0.72,0.69,0.12,0.68,180
Track_1358,Atif Aslam,Pop,0.61,0.49,-21.97,0.08,0.09,0.84,0.74,0.72,76
Track_1359,Taylor Swift,Classical,0.79,0.27,-51.57,0.71,0.63,0.48,0.13,0.9,109
Track_1360,Arijit Singh,Electronic,0.55,0.36,-33.42,0.48,0.29,0.53,0.38,0.76,69
Track_1361,Arijit Singh,Jazz,0.73,0.64,-26.31,0.9,0.76,0.3,0.59,0.05,117
Track_1362,Neha Kakkar,Pop,0.28,0.37,-9.06,0.98,0.54,0.49,0.74,0.37,154
Track_1363,Adele,Pop,0.8,0.64,-33.38,0.4,0.13,0.13,0.0,0.27,166
Track_1364,Shreya Ghoshal,Electronic,0.85,0.39,-4.88,0.42,0.53,0.96,0.26,0.39,198
Track_1365,Atif Aslam,Classical,0.77,0.88,-33.58,0.41,0.4,0.8,0.54,0.16,92
Track_1366,Shreya Ghoshal,Classical,0.97,0.52,-27.07,0.32,0.18,0.67,0.53,0.1,105
Track_1367,Taylor Swift,Bollywood,0.86,0.4,-12.22,0.78,0.84,0.54,0.64,0.52,188
Track_1368,The Weeknd,Hip-Hop,0.92,0.85,-25.02,0.76,0.01,0.79,0.3,0.72,121
Track_1369,Arijit Singh,Bollywood,0.95,0.47,-2.39,0.48,0.31,0.49,0.54,0.7,146
Track_1370,Taylor Swift,Electronic,0.84,0.29,-20.38,0.04,0.01,0.3,0.19,0.45,132
Track_1371,The Weeknd,Bollywood,0.74,0.66,-28.64,0.31,0.1,0.16,0.19,0.52,60
Track_1372,Arijit Singh,Electronic,0.2,0.67,-58.58,0.29,0.3,0.65,0.58,0.52,80
Track_1373,The Weeknd,Classical,0.57,0.77,-35.18,0.81,0.05,0.93,0.69,0.69,81
Track_1374,Adele,Hip-Hop,0.66,0.39,-42.05,0.09,0.6,0.15,0.12,0.05,63
Track_1375,Atif Aslam,Bollywood,0.44,0.56,-15.11,0.81,0.09,0.18,0.12,0.71,124
Track_1376,Imagine Dragons,Pop,0.45,0.43,-47.5,0.67,0.7,0.43,0.57,0.58,122
Track_1377,Taylor Swift,Rock,0.97,0.26,-47.69,0.73,0.05,0.81,0.27,0.2,95
Track_1378,Taylor Swift,Jazz,0.91,0.9,-48.63,0.43,0.06,0.29,0.39,0.05,88
Track_1379,Ed Sheeran,Pop,0.88,0.78,-52.46,0.68,0.31,0.25,0.4,0.11,128
Track_1380,Justin Bieber,Classical,0.52,0.44,-41.34,0.61,0.9,0.62,0.18,0.52,170
Track_1381,Adele,Jazz,0.21,0.68,-6.84,0.77,0.64,0.54,0.0,0.76,159
Track_1382,Adele,Rock,0.26,0.36,-13.5,0.45,0.77,0.06,0.85,0.33,100
Track_1383,Shreya Ghoshal,Rock,0.45,0.91,-15.88,0.47,0.14,0.08,0.72,0.38,107
Track_1384,The Weeknd,Hip-Hop,0.21,0.29,-12.16,0.64,0.83,0.64,0.69,0.93,189
Track_1385,Justin Bieber,Jazz,0.21,0.2,-43.83,0.11,0.01,0.47,0.55,0.21,170
Track_1386,Atif Aslam,Hip-Hop,0.93,0.6,-6.75,0.44,0.21,0.97,0.7,0.1,121
Track_1387,Atif Aslam,Pop,0.76,0.67,-51.76,0.97,0.62,0.68,0.94,0.34,166
Track_1388,Adele,Electronic,0.45,0.66,-39.82,0.04,0.38,0.01,0.67,0.75,165
Track_1389,Atif Aslam,Electronic,0.31,0.24,-24.8,0.32,0.98,0.48,0.27,0.63,191
Track_1390,Ed Sheeran,Electronic,0.61,0.45,-53.83,0.31,0.03,0.41,0.57,0.42,172
Track_1391,Taylor Swift,Jazz,0.2,0.6,-16.19,0.63,1.0,0.11,0.44,0.96,127
Track_1392,Neha Kakkar,Electronic,0.95,0.37,-36.77,0.11,0.62,0.92,0.56,0.73,148
Track_1393,Imagine Dragons,Pop,0.53,0.9,-12.94,0.63,0.56,0.81,0.52,0.06,137
Track_1394,Shreya Ghoshal,Hip-Hop,0.52,0.27,-30.43,0.1,0.06,0.23,0.86,0.74,134
Track_1395,The Weeknd,Jazz,0.51,0.59,-49.15,0.09,0.27,0.26,0.65,0.02,84
Track_1396,Imagine Dragons,Hip-Hop,0.26,0.75,-15.91,0.73,0.92,0.03,0.19,0.65,66
Track_1397,The Weeknd,Jazz,0.71,0.41,-44.87,0.32,0.35,0.3,0.06,0.21,172
Track_1398,Arijit Singh,Hip-Hop,0.79,0.7,-30.55,0.98,0.66,0.58,0.42,0.7,95
Track_1399,Imagine Dragons,Rock,0.74,0.86,-55.47,0.04,1.0,0.42,0.02,0.31,69
Track_1400,Neha Kakkar,Hip-Hop,0.31,0.35,-22.93,0.45,0.26,0.97,0.32,0.87,172
Track_1401,Adele,Electronic,0.66,0.93,-20.05,0.11,0.58,0.06,0.37,0.34,95
Track_1402,Ed Sheeran,Rock,0.66,0.64,-37.28,0.35,0.7,0.59,0.38,0.62,77
Track_1403,Taylor Swift,Hip-Hop,0.89,0.44,-2.73,1.0,0.16,0.86,0.98,0.29,193
Track_1404,Taylor Swift,Jazz,0.5,0.54,-7.55,0.89,0.15,0.48,0.3,0.92,194
Track_1405,Ed Sheeran,Jazz,0.5,0.45,-17.52,0.05,0.46,0.0,0.27,0.78,161
Track_1406,Justin Bieber,Jazz,0.69,0.78,-17.18,0.56,0.39,0.24,0.13,0.24,199
Track_1407,Arijit Singh,Classical,0.71,0.84,-44.86,0.65,0.71,0.32,0.51,0.95,84
Track_1408,The Weeknd,Pop,0.58,0.87,-20.59,0.21,0.07,0.97,0.15,0.36,92
Track_1409,Neha Kakkar,Jazz,0.55,0.99,-48.11,0.15,0.97,0.91,0.62,0.65,146
Track_1410,Atif Aslam,Rock,0.6,0.83,-51.36,0.9,0.01,0.95,0.16,0.74,132
Track_1411,Imagine Dragons,Jazz,0.89,0.68,-0.03,0.97,0.6,0.83,0.58,0.02,65
Track_1412,Arijit Singh,Classical,0.57,0.47,-22.66,0.99,0.56,0.35,0.83,0.96,196
Track_1413,Imagine Dragons,Electronic,0.95,0.64,-34.14,0.79,0.13,0.91,0.04,0.34,126
Track_1414,Neha Kakkar,Rock,0.6,0.23,-42.71,0.66,0.15,0.98,0.42,0.19,152
Track_1415,Shreya Ghoshal,Classical,0.96,0.8,-23.76,0.35,0.79,0.35,0.46,0.85,167
Track_1416,Shreya Ghoshal,Electronic,0.87,0.56,-57.02,0.17,0.89,0.26,0.79,0.7,85
Track_1417,Arijit Singh,Bollywood,0.49,0.22,-54.32,0.08,0.28,0.55,0.47,0.09,97
Track_1418,Adele,Bollywood,0.89,0.25,-58.03,0.69,0.44,0.19,0.57,0.12,162
Track_1419,Neha Kakkar,Rock,0.29,0.51,-30.05,0.78,0.35,0.03,0.79,0.72,101
Track_1420,Neha Kakkar,Hip-Hop,0.94,0.67,-23.96,0.83,0.07,0.95,0.56,0.07,125
Track_1421,Ed Sheeran,Pop,0.71,0.57,-56.25,0.91,0.67,0.93,0.36,0.92,101
Track_1422,Adele,Pop,0.24,0.7,-16.73,0.88,0.83,0.16,0.09,0.74,97
Track_1423,The Weeknd,Classical,0.72,0.58,-46.18,1.0,0.3,0.41,0.73,0.34,200
Track_1424,The Weeknd,Electronic,0.98,0.73,-18.89,0.24,0.99,0.83,0.87,0.36,165
Track_1425,Atif Aslam,Pop,0.26,0.38,-1.09,0.76,0.08,0.66,0.97,0.51,155
Track_1426,Taylor Swift,Electronic,0.64,0.29,-18.53,0.59,0.66,0.39,0.93,0.36,129
Track_1427,Shreya Ghoshal,Electronic,0.8,0.68,-7.01,0.26,0.45,0.74,0.8,0.78,97
Track_1428,The Weeknd,Classical,0.85,0.59,-3.11,0.98,0.45,0.9,0.64,0.97,156
Track_1429,Adele,Classical,0.53,0.22,-30.79,0.9,0.46,0.93,0.78,0.58,167
Track_1430,Neha Kakkar,Classical,0.36,0.5,-17.86,0.13,0.26,0.38,0.43,0.45,178
Track_1431,The Weeknd,Pop,0.23,0.28,-8.88,0.03,0.72,0.17,0.59,0.22,133
Track_1432,Neha Kakkar,Bollywood,0.66,0.63,-38.6,0.69,0.72,0.91,0.35,0.65,116
Track_1433,The Weeknd,Classical,0.56,0.52,-44.32,0.6,0.28,0.09,0.33,0.69,169
Track_1434,Shreya Ghoshal,Pop,0.96,0.69,-3.2,0.94,0.84,0.72,0.76,0.69,138
Track_1435,Imagine Dragons,Classical,0.25,0.84,-16.42,0.23,0.32,0.14,0.45,0.03,95
Track_1436,The Weeknd,Jazz,0.75,0.44,-46.82,0.08,0.73,0.39,0.21,0.9,116
Track_1437,Adele,Electronic,0.22,0.97,-33.05,0.26,0.12,0.41,0.2,0.34,188
Track_1438,The Weeknd,Classical,0.34,0.63,-12.21,0.02,0.17,0.16,0.86,0.74,62
Track_1439,Taylor Swift,Rock,0.56,0.69,-27.18,0.04,0.32,0.92,0.68,0.76,73
Track_1440,Shreya Ghoshal,Electronic,0.56,0.74,-21.0,0.91,0.59,0.0,0.55,0.65,93
Track_1441,Adele,Electronic,0.75,0.73,-14.77,0.35,0.65,0.89,0.4,0.39,129
Track_1442,Ed Sheeran,Classical,0.93,0.61,-22.68,0.41,0.4,0.88,0.43,0.61,128
Track_1443,Adele,Bollywood,0.71,0.54,-27.6,0.02,0.08,0.32,0.06,0.04,163
Track_1444,Taylor Swift,Hip-Hop,0.96,0.24,-15.02,0.27,0.37,0.7,0.45,0.76,88
Track_1445,Imagine Dragons,Bollywood,0.91,0.22,-16.35,0.8,0.69,0.25,0.8,0.1,107
Track_1446,Shreya Ghoshal,Classical,0.67,0.49,-22.21,0.62,0.67,0.76,0.39,0.4,153
Track_1447,Ed Sheeran,Electronic,0.87,0.47,-38.41,0.75,0.16,0.56,0.38,0.1,138
Track_1448,Taylor Swift,Rock,0.71,0.51,-35.65,0.45,0.01,0.3,0.02,0.84,176
Track_1449,Taylor Swift,Electronic,0.26,0.31,-1.77,0.31,0.75,0.4,0.46,0.55,197
Track_1450,Arijit Singh,Bollywood,0.79,0.79,-53.26,0.48,0.11,0.69,0.03,0.69,126
Track_1451,Shreya Ghoshal,Rock,0.28,0.89,-43.89,0.32,0.08,0.91,0.57,0.68,191
Track_1452,Adele,Pop,0.68,0.95,-30.46,0.84,0.0,0.13,0.51,0.84,134
Track_1453,Neha Kakkar,Jazz,0.76,0.59,-9.8,0.3,0.43,0.57,0.84,0.13,87
Track_1454,Imagine Dragons,Electronic,0.25,0.76,-50.18,0.66,0.5,0.25,0.58,0.66,180
Track_1455,Neha Kakkar,Classical,0.38,0.88,-43.38,0.14,0.64,0.8,0.32,0.58,68
Track_1456,Adele,Pop,0.93,0.53,-56.05,0.69,0.3,0.07,0.52,0.03,193
Track_1457,Adele,Jazz,0.69,0.45,-17.64,0.91,0.71,0.69,0.7,0.2,182
Track_1458,Shreya Ghoshal,Classical,0.4,0.95,-45.71,0.61,0.17,0.17,0.09,0.27,108
Track_1459,Adele,Hip-Hop,0.75,0.61,-36.68,0.56,0.83,0.6,0.62,0.07,150
Track_1460,Arijit Singh,Classical,0.68,0.6,-33.38,0.96,0.57,0.84,0.92,0.35,184
Track_1461,Ed Sheeran,Rock,0.6,0.34,-6.52,0.63,0.58,0.76,0.3,0.03,135
Track_1462,Adele,Rock,0.98,0.29,-35.32,0.26,0.21,0.75,0.63,0.55,163
Track_1463,Neha Kakkar,Hip-Hop,0.75,0.87,-51.29,0.29,0.07,0.52,0.82,0.21,92
Track_1464,Adele,Pop,0.5,0.69,-28.54,0.71,0.46,0.89,0.51,0.29,112
Track_1465,Arijit Singh,Jazz,0.84,0.46,-2.22,0.74,0.62,0.59,0.72,0.91,99
Track_1466,The Weeknd,Classical,0.91,0.35,-23.54,0.3,0.1,0.92,0.31,0.5,77
Track_1467,The Weeknd,Rock,0.3,0.64,-1.0,0.35,0.95,0.55,0.31,0.27,72
Track_1468,Taylor Swift,Pop,0.36,0.67,-9.53,0.99,0.98,0.51,0.67,0.6,133
Track_1469,Imagine Dragons,Hip-Hop,0.37,0.37,-57.84,0.1,0.55,0.22,0.71,0.2,155
Track_1470,Atif Aslam,Bollywood,0.75,0.88,-20.5,0.4,0.95,0.54,0.94,0.07,164
Track_1471,Ed Sheeran,Electronic,0.68,0.27,-42.79,0.06,0.18,0.14,0.22,0.02,190
Track_1472,Justin Bieber,Bollywood,0.7,0.48,-26.42,0.82,0.03,0.87,0.47,0.95,126
Track_1473,Taylor Swift,Bollywood,0.95,0.74,-43.24,0.09,0.04,0.68,0.25,0.72,92
Track_1474,Imagine Dragons,Rock,0.82,0.42,-39.07,0.67,0.59,0.99,0.08,0.8,61
Track_1475,The Weeknd,Hip-Hop,0.3,0.86,-4.61,0.06,0.06,0.09,0.4,0.98,134
Track_1476,Neha Kakkar,Classical,0.48,0.79,-47.6,0.67,0.96,0.24,0.37,0.93,133
Track_1477,Justin Bieber,Bollywood,0.55,0.83,-7.55,0.84,0.14,0.88,0.27,0.74,194
Track_1478,Imagine Dragons,Bollywood,0.52,0.3,-58.17,0.4,0.3,0.4,0.3,0.69,85
Track_1479,Imagine Dragons,Jazz,0.74,0.31,-54.55,0.52,0.82,0.47,0.36,0.34,198
Track_1480,Taylor Swift,Rock,0.91,0.43,-8.72,0.4,0.22,0.86,0.99,0.1,187
Track_1481,Justin Bieber,Rock,0.44,0.61,-22.17,0.3,0.24,0.52,0.78,0.57,86
Track_1482,Shreya Ghoshal,Classical,0.64,0.8,-15.17,0.8,0.64,0.19,0.07,0.58,194
Track_1483,Atif Aslam,Electronic,0.83,0.87,-47.43,0.27,0.28,0.89,0.87,0.95,188
Track_1484,Shreya Ghoshal,Pop,0.53,0.76,-27.77,0.72,0.22,0.03,0.63,0.44,80
Track_1485,Justin Bieber,Jazz,0.33,0.94,-15.77,0.21,0.25,0.9,0.89,0.69,138
Track_1486,Shreya Ghoshal,Rock,0.58,0.79,-22.36,0.25,0.49,0.05,0.34,0.57,153
Track_1487,Arijit Singh,Jazz,0.24,0.45,-31.7,0.34,0.97,0.67,0.46,0.18,67
Track_1488,The Weeknd,Rock,0.95,0.41,-2.41,0.59,0.83,0.07,0.9,0.59,142
Track_1489,Arijit Singh,Jazz,0.26,0.76,-19.43,0.45,0.28,0.71,0.27,0.54,62
Track_1490,Adele,Hip-Hop,0.55,0.35,-5.53,0.75,0.36,0.03,0.92,0.49,114
Track_1491,Shreya Ghoshal,Bollywood,0.62,0.27,-16.21,0.21,0.46,0.84,0.83,0.51,95
Track_1492,Adele,Rock,0.99,0.63,-15.87,0.01,0.98,0.47,0.98,0.16,65
Track_1493,Neha Kakkar,Jazz,0.33,0.86,-55.2,0.78,0.17,0.09,0.32,0.46,180
Track_1494,Ed Sheeran,Pop,0.29,0.28,-38.43,0.82,0.36,0.71,0.24,0.61,101
Track_1495,Neha Kakkar,Hip-Hop,0.21,0.83,-8.5,0.06,0.73,0.49,0.33,0.49,109
Track_1496,Justin Bieber,Hip-Hop,0.32,0.85,-46.04,0.61,0.96,0.19,0.95,0.49,171
Track_1497,Imagine Dragons,Pop,0.37,0.59,-53.07,0.38,0.16,0.02,0.33,0.08,109
Track_1498,The Weeknd,Jazz,0.7,0.25,-40.43,0.79,0.23,0.42,0.57,0.19,89
Track_1499,Shreya Ghoshal,Classical,0.38,0.34,-46.77,0.87,0.23,0.09,0.4,0.32,98
Track_1500,Taylor Swift,Pop,0.22,0.77,-4.48,0.85,0.02,0.09,0.4,0.42,175
